score, kernel, reg, model, bw_factor, bw_factor_joint, dataset, outlier_trim, test_size, AUDRC, success_rate, causal_mse, anticausal_mse, score_time, score_cause_mse, effect_score_mse, joint_score_mse, gof_causal, gof_anticausal, sample_sizel
stein,gauss,0.1,anm,1,1,old/anm_10k,0.0, , 0.7829357325571468, 0.65,  nan, nan, 0.2747993469238281, 0.018801340833306313, 0.022000104188919067, 0.48948246240615845, 0.1373162865638733, 0.14842328429222107, 5000, 0.0324680432677269, 0.07512360066175461, 0.3876369297504425, 0.02256869338452816, 0.02652035653591156 
stein,gauss,0.1,anm,1,1,old/anm_10k,0.0, , 0.664369781787982, 0.57,  nan, nan, 0.06812047958374023, 0.027603408321738243, 0.028012828901410103, 0.5250192284584045, 0.1798037588596344, 0.18532460927963257, 2500, 0.013437813147902489, 0.01417757011950016, 0.4095310568809509, 0.03171195089817047, 0.03047347255051136 
stein,gauss,0.1,anm,1,1,old/anm_10k,0.0, , 0.6329004166590427, 0.54,  nan, nan, 0.026352882385253906, 0.08445444703102112, 0.08954878151416779, 0.6982214450836182, 0.2871053218841553, 0.29705214500427246, 500, 0.048585787415504456, 0.049335550516843796, 0.38829344511032104, 0.05664057284593582, 0.060360293835401535 
stein,gauss,0.1,anm,1,1,old/anm_10k,0.0, , 0.7210153506409429, 0.61,  nan, nan, 0.025900840759277344, 0.055080804973840714, 0.05105592682957649, 0.6250949501991272, 0.23493731021881104, 0.2388056516647339, 1000, 0.027320805937051773, 0.032143719494342804, 0.4021338224411011, 0.0431855209171772, 0.046299565583467484 
stein,gauss,0.1,anm,1,1,old/anm_10k,0.0, , 0.46351058802834905, 0.41,  nan, nan, 0.027282238006591797, 0.13590538501739502, 0.14385682344436646, 0.87300705909729, 0.3676532506942749, 0.35026609897613525, 250, 0.08801613003015518, 0.08449137210845947, 0.41166749596595764, 0.07355574518442154, 0.07515542954206467 
stein,gauss,0.1,anm,1,1,old/anm_10k,0.0, , 0.8740449122570857, 0.76,  nan, nan, 1.7502169609069824, 0.018172577023506165, 0.017581840977072716, 0.47514522075653076, 0.12291542440652847, 0.13831427693367004, 10000, 0.7522686719894409, 0.8036572933197021, 0.38792577385902405, 0.020270034670829773, 0.026929443702101707 
stein,gauss,0.1,anm,1,1,old/anm_10k,0.0, , 0.7829357325571468, 0.65,  nan, nan, 0.2756938934326172, 0.018801340833306313, 0.022000104188919067, 0.48948246240615845, 0.1373162865638733, 0.14842328429222107, 5000, 0.0324680432677269, 0.07512360066175461, 0.3876369297504425, 0.02256869338452816, 0.02652035653591156 
stein,gauss,0.1,anm,1,1,old/anm_10k,0.0, , 0.664369781787982, 0.57,  nan, nan, 0.06811237335205078, 0.027603408321738243, 0.028012828901410103, 0.5250192284584045, 0.1798037588596344, 0.18532460927963257, 2500, 0.013437813147902489, 0.01417757011950016, 0.4095310568809509, 0.03171195089817047, 0.03047347255051136 
stein,gauss,0.1,anm,1,1,old/anm_10k,0.0, , 0.46351058802834905, 0.41,  nan, nan, 0.02785325050354004, 0.13590538501739502, 0.14385682344436646, 0.87300705909729, 0.3676532506942749, 0.35026609897613525, 250, 0.08801613003015518, 0.08449137210845947, 0.41166749596595764, 0.07355574518442154, 0.07515542954206467 
stein,gauss,0.1,anm,1,1,old/anm_10k,0.0, , 0.7210153506409429, 0.61,  nan, nan, 0.02770233154296875, 0.055080804973840714, 0.05105592682957649, 0.6250949501991272, 0.23493731021881104, 0.2388056516647339, 1000, 0.027320805937051773, 0.032143719494342804, 0.4021338224411011, 0.0431855209171772, 0.046299565583467484 
stein,gauss,0.1,anm,1,1,old/anm_10k,0.0, , 0.8740449122570857, 0.76,  nan, nan, 1.7348177433013916, 0.018172577023506165, 0.017581840977072716, 0.47514522075653076, 0.12291542440652847, 0.13831427693367004, 10000, 0.7522686719894409, 0.8036572933197021, 0.38792577385902405, 0.020270034670829773, 0.026929443702101707 
stein,gauss,0.1,anm,1,1,old/anm_10k,0.0, , 0.6329004166590427, 0.54,  nan, nan, 0.029432296752929688, 0.08445444703102112, 0.08954878151416779, 0.6982214450836182, 0.2871053218841553, 0.29705214500427246, 500, 0.048585787415504456, 0.049335550516843796, 0.38829344511032104, 0.05664057284593582, 0.060360293835401535 
stein,gauss,0.1,anm,1,1,old/anm_10k,0.0, , 0.5508325542924911, 0.56,  nan, nan, 0.034249067306518555, 0.26201650500297546, 0.32900580763816833, 1.1172457933425903, 0.43029460310935974, 0.437080442905426, 100, 0.1491546630859375, 0.20022422075271606, 0.6302550435066223, 0.08753810822963715, 0.10308728367090225 
stein,gauss,0.1,anm,1,1,old/anm_10k,0.0, , 0.5508325542924911, 0.56,  nan, nan, 0.02917194366455078, 0.26201650500297546, 0.32900580763816833, 1.1172457933425903, 0.43029460310935974, 0.437080442905426, 100, 0.1491546630859375, 0.20022422075271606, 0.6302550435066223, 0.08753810822963715, 0.10308728367090225 
stein,gauss,0.1,anm,1,1,old/anm,0.0, , 0.9455756578732791, 0.82,  nan, nan, 0.06818532943725586, 0.027603408321738243, 0.02753700688481331, 2.0656051635742188, 0.17579306662082672, 0.22086773812770844, 2500, 0.013437813147902489, 0.017058763653039932, 4.051565170288086, 0.041502147912979126, 0.06705942749977112 
stein,gauss,0.1,anm,1,1,old/anm,0.0, , 0.9892112163806246, 0.91,  nan, nan, 0.27556896209716797, 0.018801340833306313, 0.0168231762945652, 2.063404083251953, 0.1360364854335785, 0.19307585060596466, 5000, 0.0324680432677269, 0.12036332488059998, 3.941164970397949, 0.02755393646657467, 0.07097997516393661 
stein,gauss,0.1,anm,1,1,old/anm,0.0, , 0.8174942389129239, 0.73,  nan, nan, 0.02714228630065918, 0.08445444703102112, 0.08793586492538452, 2.2657790184020996, 0.2880910038948059, 0.3100779056549072, 500, 0.048585787415504456, 0.05981765314936638, 3.7889180183410645, 0.069419264793396, 0.06358092278242111 
stein,gauss,0.1,anm,1,1,old/anm,0.0, , 0.8626520645530245, 0.68,  nan, nan, 0.025972366333007812, 0.055080804973840714, 0.053581226617097855, 2.1669089794158936, 0.22684158384799957, 0.26246151328086853, 1000, 0.027320805937051773, 0.038654450327157974, 3.9230659008026123, 0.05166054144501686, 0.06537716090679169 
stein,gauss,0.1,anm,1,1,old/anm,0.0, , 0.6591828052247092, 0.65,  nan, nan, 0.027552127838134766, 0.13590538501739502, 0.15148614346981049, 2.4458298683166504, 0.3398062586784363, 0.3667348623275757, 250, 0.08801613003015518, 0.10805343836545944, 3.8200716972351074, 0.09157565236091614, 0.08177444338798523 
stein,gauss,0.1,anm,1,1,old/anm,0.0, , 0.9883504015850558, 0.91,  nan, nan, 1.7259812355041504, 0.018172577023506165, 0.0188991017639637, 2.0348944664001465, 0.12095041573047638, 0.18611851334571838, 10000, 0.7522686719894409, 1.1178615093231201, 3.937725782394409, 0.024752257391810417, 0.07368160039186478 
stein,gauss,0.1,anm,1,1,old/anm,0.0, , 0.689805578441094, 0.64,  nan, nan, 0.03431892395019531, 0.26201650500297546, 0.25975751876831055, 2.6571929454803467, 0.39367878437042236, 0.4197100102901459, 100, 0.1491546630859375, 0.2556447684764862, 3.6986796855926514, 0.10736577212810516, 0.10388363152742386 
stein,gauss,0.1,lsnm,1,1,old/lsnm,0.0, , 0.4980028707881788, 0.5,  nan, nan, 0.02731156349182129, 0.13590538501739502, 0.15854787826538086, 2.579045534133911, 0.40904486179351807, 0.42459678649902344, 250, 0.08801613003015518, 0.10423359274864197, 8.245990753173828, 0.12902061641216278, 0.1251199096441269 
stein,gauss,0.1,lsnm,1,1,old/lsnm,0.0, , 0.4479594696006429, 0.46,  nan, nan, 0.026984453201293945, 0.08445444703102112, 0.09453143179416656, 2.3988659381866455, 0.3849966526031494, 0.39635518193244934, 500, 0.048585787415504456, 0.061930060386657715, 9.07776165008545, 0.12886546552181244, 0.11496623605489731 
stein,gauss,0.1,lsnm,1,1,old/lsnm,0.0, , 0.6311205307744044, 0.58,  nan, nan, 0.07114219665527344, 0.027603408321738243, 0.02903684973716736, 2.386246681213379, 0.2836616337299347, 0.3036424517631531, 2500, 0.013437813147902489, 0.024490825831890106, 9.934625625610352, 0.11813155561685562, 0.11317882686853409 
stein,gauss,0.1,lsnm,1,1,old/lsnm,0.0, , 0.5362251379070527, 0.49,  nan, nan, 0.02760934829711914, 0.26201650500297546, 0.3492334485054016, 2.8140454292297363, 0.48177847266197205, 0.501197338104248, 100, 0.1491546630859375, 0.224644273519516, 5.93586540222168, 0.12586846947669983, 0.13033510744571686 
stein,gauss,0.1,lsnm,1,1,old/lsnm,0.0, , 0.6173970367788884, 0.58,  nan, nan, 0.025815963745117188, 0.055080804973840714, 0.06628619134426117, 2.437488317489624, 0.3190772235393524, 0.3378570079803467, 1000, 0.027320805937051773, 0.049992598593235016, 9.571271896362305, 0.11888901889324188, 0.12568289041519165 
stein,gauss,0.1,lsnm,1,1,old/lsnm,0.0, , 0.5454023782782695, 0.54,  nan, nan, 0.2756061553955078, 0.018801340833306313, 0.021242443472146988, 2.325044631958008, 0.24762141704559326, 0.26999831199645996, 5000, 0.0324680432677269, 0.05195999518036842, 10.254704475402832, 0.17128853499889374, 0.13381893932819366 
stein,gauss,0.1,lsnm,1,1,old/lsnm,0.0, , 0.5548514816616162, 0.52,  nan, nan, 1.752561330795288, 0.018172577023506165, 0.02272852696478367, 2.283149242401123, 0.250806987285614, 0.25783225893974304, 10000, 0.7522686719894409, 1.5984723567962646, 10.324020385742188, 0.15397800505161285, 0.1433272659778595 
stein,gauss,0.1,anm,1,1,old/anm,0.0, , 0.9455756578732791, 0.82,  nan, nan, 0.06804943084716797, 0.027603408321738243, 0.02753700688481331, 2.0656051635742188, 0.17579306662082672, 0.22086773812770844, 2500, 0.018874475732445717, 0.03630806505680084, 0.01691385731101036, 0.03519636020064354,  0.9414664506912231, 4.198519229888916, 0.15353192389011383, 0.20466190576553345, 0.1871911883354187, 0.2754996120929718,   
stein,gauss,0.1,anm,1,1,old/anm,0.0, , 0.9892112163806246, 0.91,  nan, nan, 0.27494239807128906, 0.018801340833306313, 0.0168231762945652, 2.063404083251953, 0.1360364854335785, 0.19307585060596466, 5000, 0.013034610077738762, 0.027151450514793396, 0.012036504223942757, 0.026329971849918365,  0.9188133478164673, 4.12725830078125, 0.11978666484355927, 0.15663233399391174, 0.1629381626844406, 0.23197650909423828,   
stein,gauss,0.1,anm,1,1,old/anm,0.0, , 0.8626520645530245, 0.68,  nan, nan, 0.02563786506652832, 0.055080804973840714, 0.053581226617097855, 2.1669089794158936, 0.22684158384799957, 0.26246151328086853, 1000, 0.03753931075334549, 0.07609418034553528, 0.03705589473247528, 0.07923348248004913,  0.9935315847396851, 4.264369964599609, 0.19487304985523224, 0.27035996317863464, 0.22611835598945618, 0.3007587790489197,   
stein,gauss,0.1,anm,1,1,old/anm,0.0, , 0.8174942389129239, 0.73,  nan, nan, 0.02709341049194336, 0.08445444703102112, 0.08793586492538452, 2.2657790184020996, 0.2880910038948059, 0.3100779056549072, 500, 0.06155001372098923, 0.11586493253707886, 0.06446067988872528, 0.1427941620349884,  1.0536203384399414, 4.101959705352783, 0.24385640025138855, 0.3223748803138733, 0.26983848214149475, 0.3560868799686432,   
stein,gauss,0.1,anm,1,1,old/anm,0.0, , 0.6591828052247092, 0.65,  nan, nan, 0.027535200119018555, 0.13590538501739502, 0.15148614346981049, 2.4458298683166504, 0.3398062586784363, 0.3667348623275757, 250, 0.08618954569101334, 0.2125459909439087, 0.10610684752464294, 0.2356245368719101,  1.2740795612335205, 4.392333030700684, 0.285541296005249, 0.4042513072490692, 0.313748836517334, 0.41636183857917786,   
stein,gauss,0.1,anm,1,1,old/anm,0.0, , 0.9883504015850558, 0.91,  nan, nan, 1.7256240844726562, 0.018172577023506165, 0.0188991017639637, 2.0348944664001465, 0.12095041573047638, 0.18611851334571838, 10000, 0.011211293749511242, 0.03572874143719673, 0.013652628287672997, 0.053522199392318726,  0.902788519859314, 4.209512233734131, 0.10879586637020111, 0.13770300149917603, 0.15608462691307068, 0.23106849193572998,   
stein,gauss,0.1,anm,1,1,old/anm,0.0, , 0.689805578441094, 0.64,  nan, nan, 0.0343167781829834, 0.26201650500297546, 0.25975751876831055, 2.6571929454803467, 0.39367878437042236, 0.4197100102901459, 100, 0.16811153292655945, 0.3570827543735504, 0.18034306168556213, 0.3908616900444031,  1.4556920528411865, 4.486539840698242, 0.3450789451599121, 0.4640132188796997, 0.3550488352775574, 0.5088598728179932,   
stein,gauss,0.1,lsnm,1,1,old/lsnm,0.0, , 0.4479594696006429, 0.46,  nan, nan, 0.026947736740112305, 0.08445444703102112, 0.09453143179416656, 2.3988659381866455, 0.3849966526031494, 0.39635518193244934, 500, 0.06155001372098923, 0.11586493253707886, 0.067972332239151, 0.1394922137260437,  1.1948225498199463, 5.3904948234558105, 0.33347514271736145, 0.4375806450843811, 0.3336902856826782, 0.4576394855976105,   
stein,gauss,0.1,lsnm,1,1,old/lsnm,0.0, , 0.4980028707881788, 0.5,  nan, nan, 0.027444124221801758, 0.13590538501739502, 0.15854787826538086, 2.579045534133911, 0.40904486179351807, 0.42459678649902344, 250, 0.08618954569101334, 0.2125459909439087, 0.10546796023845673, 0.23968973755836487,  1.3383985757827759, 5.349069118499756, 0.3643375039100647, 0.5041995048522949, 0.3599942624568939, 0.5145175457000732,   
stein,gauss,0.1,lsnm,1,1,old/lsnm,0.0, , 0.6023928711410291, 0.59,  nan, nan, 0.07021522521972656, 0.027603408321738243, 0.02903684973716736, 2.386183261871338, 0.28416791558265686, 0.30489492416381836, 2500, 0.018874475732445717, 0.03630806505680084, 0.02362564019858837, 0.04557238519191742,  1.0515717267990112, 5.5067596435546875, 0.23807275295257568, 0.3512963056564331, 0.25035208463668823, 0.3849973678588867,   
stein,gauss,0.1,lsnm,1,1,old/lsnm,0.0, , 0.5362251379070527, 0.49,  nan, nan, 0.02748584747314453, 0.26201650500297546, 0.3492334485054016, 2.8140454292297363, 0.48177847266197205, 0.501197338104248, 100, 0.16811153292655945, 0.3570827543735504, 0.22774288058280945, 0.4938427209854126,  1.6913917064666748, 5.118541240692139, 0.4165028929710388, 0.5730802416801453, 0.41050851345062256, 0.612018346786499,   
stein,gauss,0.1,lsnm,1,1,old/lsnm,0.0, , 0.6173970367788884, 0.58,  nan, nan, 0.025933504104614258, 0.055080804973840714, 0.06628619134426117, 2.437488317489624, 0.3190772235393524, 0.3378570079803467, 1000, 0.03753931075334549, 0.07609418034553528, 0.04383314773440361, 0.08828350901603699,  1.0938220024108887, 5.3304877281188965, 0.27801740169525146, 0.39975544810295105, 0.2872277498245239, 0.42608824372291565,   
stein,gauss,0.1,lsnm,1,1,old/lsnm,0.0, , 0.5454023782782695, 0.54,  nan, nan, 0.2764151096343994, 0.018801340833306313, 0.021242443472146988, 2.325044631958008, 0.24762141704559326, 0.26999831199645996, 5000, 0.013034610077738762, 0.027151450514793396, 0.013966715894639492, 0.03089325688779354,  1.0445053577423096, 5.557497024536133, 0.2026151865720749, 0.33774086833000183, 0.22467979788780212, 0.36821848154067993,   
stein,gauss,0.1,lsnm,1,1,old/lsnm,0.0, , 0.5548514816616162, 0.52,  nan, nan, 1.7435126304626465, 0.018172577023506165, 0.02272852696478367, 2.283149242401123, 0.250806987285614, 0.25783225893974304, 10000, 0.011211293749511242, 0.03572874143719673, 0.014985408633947372, 0.07515338808298111,  1.0518593788146973, 5.519185543060303, 0.19575680792331696, 0.35635262727737427, 0.2005508542060852, 0.3801804482936859,   
stein,gauss,0.1,lsnm,1,1,old/lsnm_10k,0.0, , 0.632890244114551, 0.55,  nan, nan, 0.07232379913330078, 0.027603408321738243, 0.029806721955537796, 0.6532187461853027, 0.23881611227989197, 0.24614132940769196, 2500, 0.018874475732445717, 0.03630806505680084, 0.019654806703329086, 0.03879823535680771,  0.4911556839942932, 1.0437545776367188, 0.21031227707862854, 0.2965119183063507, 0.20959791541099548, 0.30310729146003723,   
stein,gauss,0.1,lsnm,1,1,old/lsnm_10k,0.0, , 0.6356285362894778, 0.59,  nan, nan, 0.027718544006347656, 0.13590538501739502, 0.15564146637916565, 1.0123456716537476, 0.41124260425567627, 0.41974472999572754, 250, 0.08618954569101334, 0.2125459909439087, 0.11692303419113159, 0.20884905755519867,  0.8189469575881958, 1.3724474906921387, 0.35090842843055725, 0.47229573130607605, 0.3578048646450043, 0.5069534778594971,   
stein,gauss,0.1,lsnm,1,1,old/lsnm_10k,0.0, , 0.6409913576285792, 0.57,  nan, nan, 0.02614736557006836, 0.055080804973840714, 0.05491601303219795, 0.7408754229545593, 0.3000372350215912, 0.3061659336090088, 1000, 0.03753931075334549, 0.07609418034553528, 0.037758540362119675, 0.08068985491991043,  0.5665034055709839, 1.1645880937576294, 0.2617357671260834, 0.36370864510536194, 0.2726499140262604, 0.3691762685775757,   
stein,gauss,0.1,lsnm,1,1,old/lsnm_10k,0.0, , 0.6043448086112103, 0.51,  nan, nan, 0.027262449264526367, 0.08445444703102112, 0.08882350474596024, 0.8368840217590332, 0.34466415643692017, 0.34407323598861694, 500, 0.06155001372098923, 0.11586493253707886, 0.05261683836579323, 0.1260547935962677,  0.6649118661880493, 1.2388784885406494, 0.30609750747680664, 0.3938722014427185, 0.31102845072746277, 0.41591542959213257,   
stein,gauss,0.1,lsnm,1,1,old/lsnm_10k,0.0, , 0.6681428681631912, 0.63,  nan, nan, 0.2751631736755371, 0.018801340833306313, 0.019068118184804916, 0.6044644117355347, 0.20796552300453186, 0.21697376668453217, 5000, 0.013034610077738762, 0.027151450514793396, 0.014338950626552105, 0.033674463629722595,  0.4561811089515686, 1.0411503314971924, 0.17149944603443146, 0.25849658250808716, 0.1767299920320511, 0.2790603041648865,   
stein,gauss,0.1,lsnm,1,1,old/lsnm_10k,0.0, , 0.6591765702750872, 0.59,  nan, nan, 1.7375521659851074, 0.018172577023506165, 0.01919635757803917, 0.5847699642181396, 0.19483354687690735, 0.20803138613700867, 10000, 0.011211293749511242, 0.03572874143719673, 0.014014854095876217, 0.034921709448099136,  0.4502381384372711, 1.0416104793548584, 0.16086329519748688, 0.2499057501554489, 0.16662730276584625, 0.25315341353416443,   
stein,gauss,0.1,lsnm,1,1,old/lsnm_10k,0.0, , 0.6144655161956507, 0.57,  nan, nan, 0.03444409370422363, 0.26201650500297546, 0.28834670782089233, 1.2526981830596924, 0.484212189912796, 0.508186399936676, 100, 0.16811153292655945, 0.3570827543735504, 0.1834540069103241, 0.4326264560222626,  1.036867618560791, 1.6081697940826416, 0.42029517889022827, 0.5567835569381714, 0.4251793920993805, 0.5982557535171509,   
stein,gauss,0.1,lsnm,1,1,old/lsnm_20k,0.0, , 0.6953301739918166, 0.62,  nan, nan, 0.07231330871582031, 0.025285497307777405, 0.027823688462376595, 0.6383978724479675, 0.23612524569034576, 0.2516455352306366, 2500, 0.018032511696219444, 0.036639437079429626, 0.020719308406114578, 0.038339946419000626,  0.48211169242858887, 1.0737837553024292, 0.20814822614192963, 0.27145591378211975, 0.21350309252738953, 0.2956242859363556,   
stein,gauss,0.1,lsnm,1,1,old/lsnm_20k,0.0, , 0.6075513608162965, 0.54,  nan, nan, 0.025524377822875977, 0.04636669158935547, 0.05328290909528732, 0.7016016244888306, 0.2958282232284546, 0.29358139634132385, 1000, 0.03239986300468445, 0.0685199722647667, 0.039497654885053635, 0.07764002680778503,  0.5715173482894897, 1.1807048320770264, 0.26094087958335876, 0.3402878940105438, 0.26047810912132263, 0.34901028871536255,   
stein,gauss,0.1,lsnm,1,1,old/lsnm_20k,0.0, , 0.5200272968553002, 0.51,  nan, nan, 0.027158260345458984, 0.07786218076944351, 0.10738467425107956, 0.7964982986450195, 0.3309471607208252, 0.34018251299858093, 500, 0.05495835095643997, 0.1139388382434845, 0.07081569731235504, 0.145654559135437,  0.6536905765533447, 1.2618732452392578, 0.3048420250415802, 0.403316468000412, 0.3086063265800476, 0.39599496126174927,   
stein,gauss,0.1,lsnm,1,1,old/lsnm_20k,0.0, , 0.5424517929528606, 0.51,  nan, nan, 0.027801513671875, 0.2908576726913452, 0.2857515215873718, 1.238431453704834, 0.45980870723724365, 0.4755687415599823, 100, 0.17966541647911072, 0.3868796229362488, 0.175571009516716, 0.4136265218257904,  1.0055698156356812, 1.6912835836410522, 0.40753912925720215, 0.5564641952514648, 0.4010816216468811, 0.563495397567749,   
stein,gauss,0.1,lsnm,1,1,old/lsnm_20k,0.0, , 0.6004248240589185, 0.53,  nan, nan, 0.02751612663269043, 0.1677330881357193, 0.14447978138923645, 0.9655731916427612, 0.4017162322998047, 0.400537371635437, 250, 0.10563910752534866, 0.21072931587696075, 0.0979604423046112, 0.21099638938903809,  0.8096822500228882, 1.3494561910629272, 0.34484103322029114, 0.45138147473335266, 0.3602067828178406, 0.47080332040786743,   
stein,gauss,0.1,lsnm,1,1,old/lsnm_20k,0.0, , 0.6739574491221438, 0.66,  nan, nan, 0.2757723331451416, 0.01652081124484539, 0.019668124616146088, 0.5884556770324707, 0.2108559012413025, 0.2180475890636444, 5000, 0.01170483697205782, 0.025242535397410393, 0.014885682612657547, 0.03083566017448902,  0.47082483768463135, 1.0490593910217285, 0.18339680135250092, 0.24546624720096588, 0.18527251482009888, 0.26030081510543823,   
stein,gauss,0.1,lsnm,1,1,old/lsnm_20k,0.0, , 0.7244885090974961, 0.67,  nan, nan, 1.7385494709014893, 0.01773097738623619, 0.021599411964416504, 0.5687474012374878, 0.2030487060546875, 0.2145088165998459, 10000, 0.013461513444781303, 0.05403715372085571, 0.01497579738497734, 0.15471553802490234,  0.4557678699493408, 1.0086435079574585, 0.17258426547050476, 0.235928475856781, 0.17672665417194366, 0.2566297650337219,   

stein,exp,0.1,parametric-lin,1,1,sigmoid,0.0, , 0.4110809348012021, 0.35,  nan, nan, 0.27807068824768066, nan, nan, nan, 14.051788330078125, 13.8777494430542, 5000, nan, nan, nan, nan,  nan, nan, 13.743833541870117, 14.33204460144043, 13.524559020996094, 14.221739768981934,   
stein,gauss,0.1,parametric-lin,1,1,sigmoid,0.0, , 0.9552616785884855, 0.87,  nan, nan, 0.27634692192077637, nan, nan, nan, 0.19359058141708374, 0.21728357672691345, 5000, nan, nan, nan, nan,  nan, nan, 0.15788708627223969, 0.2725222706794739, 0.18513241410255432, 0.34204232692718506,   
stein,exp,0.1,parametric-lin,1,1,lsnm,0.0, , 0.20446105177298096, 0.38,  nan, nan, 0.2796306610107422, nan, nan, nan, 14.376424789428711, 14.156442642211914, 5000, nan, nan, nan, nan,  nan, nan, 13.97287368774414, 15.076508522033691, 13.915563583374023, 14.399096488952637,   
stein,exp,0.1,parametric-lin,1,1,anm,0.0, , 0.139278267294007, 0.26,  nan, nan, 0.2786979675292969, nan, nan, nan, 15.616328239440918, 14.284540176391602, 5000, nan, nan, nan, nan,  nan, nan, 14.26710033416748, 17.366804122924805, 13.948786735534668, 14.826654434204102,   
stein,gauss,0.1,parametric-lin,1,1,lsnm,0.0, , 0.7707820985441739, 0.66,  nan, nan, 0.2750396728515625, nan, nan, nan, 0.1901867538690567, 0.21108722686767578, 5000, nan, nan, nan, nan,  nan, nan, 0.16346240043640137, 0.22576652467250824, 0.1715899258852005, 0.27828434109687805,   
stein,exp,0.1,parametric-quad,1,1,sigmoid,0.0, , 0.4107459016034797, 0.35,  nan, nan, 0.27831220626831055, nan, nan, nan, 14.051633834838867, 13.874319076538086, 5000, nan, nan, nan, nan,  nan, nan, 13.735088348388672, 14.329065322875977, 13.52239990234375, 14.215167045593262,   
stein,gauss,0.1,parametric-quad,1,1,sigmoid,0.0, , 0.9421956655339007, 0.8,  nan, nan, 0.2753455638885498, nan, nan, nan, 0.15261952579021454, 0.17207545042037964, 5000, nan, nan, nan, nan,  nan, nan, 0.13395549356937408, 0.17500852048397064, 0.14941225945949554, 0.23914684355258942,   
stein,exp,0.1,parametric-quad,1,1,lsnm,0.0, , 0.20476182039138524, 0.37,  nan, nan, 0.27858591079711914, nan, nan, nan, 14.371767044067383, 14.154640197753906, 5000, nan, nan, nan, nan,  nan, nan, 13.966811180114746, 15.06982707977295, 13.906609535217285, 14.395339965820312,   
stein,gauss,0.1,parametric-lin,1,1,anm,0.0, , 0.38816211994607364, 0.47,  nan, nan, 0.2707550525665283, nan, nan, nan, 0.33550310134887695, 0.3626604974269867, 5000, nan, nan, nan, nan,  nan, nan, 0.22213704884052277, 0.6235129237174988, 0.24212941527366638, 0.6083911061286926,   
stein,exp,0.1,parametric-quad,1,1,anm,0.0, , 0.13967554297437335, 0.26,  nan, nan, 0.27867889404296875, nan, nan, nan, 15.382537841796875, 14.279182434082031, 5000, nan, nan, nan, nan,  nan, nan, 14.239627838134766, 17.366600036621094, 13.942386627197266, 14.82031536102295,   
stein,gauss,0.1,parametric-quad,1,1,lsnm,0.0, , 0.7851641654641633, 0.73,  nan, nan, 0.2751946449279785, nan, nan, nan, 0.16507384181022644, 0.1760869324207306, 5000, nan, nan, nan, nan,  nan, nan, 0.14603963494300842, 0.18899761140346527, 0.15378156304359436, 0.20825062692165375,   
stein,gauss,0.1,parametric-lin-exp,1,1,sigmoid,0.0, , 0.9462823974164357, 0.83,  nan, nan, 0.2750968933105469, nan, nan, nan, 0.18219225108623505, 0.2109767198562622, 5000, nan, nan, nan, nan,  nan, nan, 0.15159541368484497, 0.2527647614479065, 0.16920676827430725, 0.3113144636154175,   
stein,gauss,0.1,parametric-quad,1,1,anm,0.0, , 0.6331001845890482, 0.58,  nan, nan, 0.2754533290863037, nan, nan, nan, 0.23806044459342957, 0.30315279960632324, 5000, nan, nan, nan, nan,  nan, nan, 0.18963102996349335, 0.3877130448818207, 0.19120731949806213, 0.4059826731681824,   
stein,exp,0.1,parametric-lin-exp,1,1,sigmoid,0.0, , 0.4104817321505135, 0.35,  nan, nan, 0.27873659133911133, nan, nan, nan, 14.053268432617188, 13.871868133544922, 5000, nan, nan, nan, nan,  nan, nan, 13.734109878540039, 14.327624320983887, 13.521245956420898, 14.209895133972168,   
stein,exp,0.1,parametric-lin-exp,1,1,lsnm,0.0, , 0.20451556835298773, 0.38,  nan, nan, 0.2781486511230469, nan, nan, nan, 14.371280670166016, 14.150459289550781, 5000, nan, nan, nan, nan,  nan, nan, 13.968029975891113, 15.070117950439453, 13.912684440612793, 14.395635604858398,   
stein,gauss,0.1,parametric-lin-exp,1,1,lsnm,0.0, , 0.6817903351705857, 0.62,  nan, nan, 0.2750089168548584, nan, nan, nan, 0.16798703372478485, 0.1686972677707672, 5000, nan, nan, nan, nan,  nan, nan, 0.1490868628025055, 0.19152046740055084, 0.15198621153831482, 0.19681334495544434,   
stein,exp,0.1,parametric-lin-exp,1,1,anm,0.0, , 0.1400117757952609, 0.26,  nan, nan, 0.27814579010009766, nan, nan, nan, 15.393754959106445, 14.281290054321289, 5000, nan, nan, nan, nan,  nan, nan, 14.237031936645508, 17.365224838256836, 13.94224739074707, 14.819626808166504,   
stein,gauss,0.1,parametric-quad-exp,1,1,sigmoid,0.0, , 0.9147619650365474, 0.75,  nan, nan, 0.2762303352355957, nan, nan, nan, 0.14972150325775146, 0.16265954077243805, 5000, nan, nan, nan, nan,  nan, nan, 0.13015560805797577, 0.16894090175628662, 0.14529898762702942, 0.22483548521995544,   
stein,exp,0.1,parametric-quad-exp,1,1,sigmoid,0.0, , 0.40971963315861004, 0.35,  nan, nan, 0.27784204483032227, nan, nan, nan, 14.048418045043945, 13.867034912109375, 5000, nan, nan, nan, nan,  nan, nan, 13.734045028686523, 14.324993133544922, 13.520405769348145, 14.208800315856934,   
stein,gauss,0.1,parametric-lin-exp,1,1,anm,0.0, , 0.7029845316488402, 0.66,  nan, nan, 0.2751002311706543, nan, nan, nan, 0.24595460295677185, 0.2855425477027893, 5000, nan, nan, nan, nan,  nan, nan, 0.1807778775691986, 0.3404756188392639, 0.19043287634849548, 0.42307722568511963,   
